Genotype,Animal_ID,Test_Number,genotype,age,L_vs_R,Drag_step_number_(out_of_10),Max_speed,Shoulder_sh,Shoulder_rho,Shoulder_L,Shoulder_v,Iliac_Crest_L,Knee_sh,Knee_v,Elbow_Angle_Ravg,Elbow_Angle_min,Elbow_Angle_Rmin,Hip_Angle_Ravg,Hip_Angle_Max,Hip_Angle_std,Hip_Angle_Rmax,Ankle_Angle_std,Angle_Rmin,Angle_Ravg,wrist_step_length,wrist_step_height,wrist_trajectory_length,wrist_velocity_mean,wrist_velocity_std,elbow_step_length,elbow_step_height,elbow_trajectory_length,elbow_velocity_mean,elbow_velocity_std,shoulder_step_length,shoulder_velocity_std,thoracic_spine_step_length,thoracic_spine_step_height,thoracic_spine_trajectory_length,thoracic_spine_velocity_mean,thoracic_spine_velocity_std,iliac_crest_step_length,iliac_crest_step_height,iliac_crest_velocity_mean,iliac_crestt_velocity_std,hip_step_length,hip_step_height,hip_trajectory_length,hip_velocity_mean,hip_velocity_std,knee_step_length,knee_trajectory_length,knee_velocity_std,ankle_step_length,ankle_step_height,ankle_trajectory_length,ankle_velocity_mean,ankle_velocity_std,foot_step_length,foot_step_height,foot_trajectory_length,foot_velocity_mean,foot_velocity_std,elbow_angle_max,elbow_angle_mean,elbow_angle_std,elbow_anuglar_velocity_mean,elbow_angular_velocity_std,shoulder_angle_max,shoulder_angle_min,shoulder_angle_mean,shoulder_angle_std,shoulder_anuglar_velocity_mean,shoulder_angular_velocity_std,hip_angle_min,hip_angle_mean,hip_anuglar_velocity_mean,hip_angular_velocity_std,kne_angle_max,knee_angle_min,knee_angle_mean,knee_angle_std,knee_anuglar_velocity_mean,knee_angular_velocity_std,ankle_angle_max,ankle_angle_min,ankle_angle_mean,ankle_anuglar_velocity_mean,ankle_angular_velocity_std,
4mon_J20,743,4,20,4,'right',0.67,21,0.46424017,7.460641195,2.68583083,6.886745718,2.493664972,0.56130871,7.533193376,95.16004262,53.25871182,31.74497127,109.9274724,123.9207253,8.496731216,109.9274724,17.21438462,37.55712904,75.04236836,3.46987176,0.59510105,8.65249533,22.18588546,12.17842926,1.47815729,0.50080504,4.115693175,10.55305942,7.214341329,1.17837048,4.931169748,0.92236995,0.3960554,2.034753834,5.217317523,2.253713854,1.25552338,0.44338429,6.926847144,3.057868926,1.30193645,0.26557791,2.365104303,6.569734176,3.522621952,1.41599378,2.711949615,3.406783135,2.76571548,1.33729291,5.999196677,16.66443521,11.61398805,3.8895942,0.78318128,7.959116991,22.10865831,11.31928618,140.3224673,95.16004262,31.74497127,545.5649446,556.9196162,73.46257822,54.61707003,62.28967793,5.292364422,136.8480778,98.53684704,100.0122824,109.9274724,162.2289033,96.07931549,106.5228069,45.97619512,68.44615957,18.71208685,357.8871463,304.9506509,105.9325881,37.55712904,75.04236836,594.4011298,449.9015147,
4mon_J20,743,5,20,4,'right',0.67,21,0.35749005,7.382212522,2.879062884,7.197657209,2.381920751,0.55011433,7.842889979,83.88384776,53.02303557,29.70813733,112.1691774,125.7911648,8.381577573,112.1691774,20.65375648,39.37028153,79.26723095,3.9596672,0.6321199,10.00817186,25.02042965,13.64428375,2.34919357,0.50136827,4.427508215,11.06877054,7.110154832,2.06482744,5.333800583,1.83933735,0.41437412,2.431553169,6.078882922,2.595761055,1.6243186,0.40827858,6.268212502,3.129870874,1.71593821,0.3742823,2.697013621,7.097404267,2.714800554,1.8619008,2.980298192,4.72469978,2.92864175,1.4761194,6.920915734,18.21293614,12.90269041,4.11629843,0.93198247,9.441861305,24.84700343,13.08694716,137.1854502,83.88384776,29.70813733,572.6329152,532.672359,75.6784166,54.61707003,63.72504039,5.849265151,155.0435185,121.7106391,100.9653725,112.1691774,159.6531703,81.70197748,108.2362657,47.572319,68.98234706,18.12742421,369.1280995,316.9014222,116.4776591,39.37028153,79.26723095,688.9617055,529.5478022,
4mon_J20,743,6,20,4,'right',0.67,21,0.48965603,9.91189713,3.07268811,6.401433563,2.439316331,0.40134841,5.829769809,82.42447416,53.33608598,27.49455143,110.1711679,122.9256154,7.542002053,110.1711679,19.48268166,38.52712671,70.90085814,3.1404543,0.64628339,9.051541673,18.85737848,9.344214618,1.26030445,0.46423794,4.279718219,8.916079623,4.942605422,1.02255106,3.083407161,0.91442299,0.27279258,2.098947902,4.372808128,1.690906057,1.17668677,0.34464371,4.782973198,1.912842983,1.23681593,0.43597978,2.689729938,5.27398027,2.191367665,1.50631118,2.973182602,2.586875228,2.88481623,1.52573502,8.484041272,16.63537504,8.442943408,4.22128227,0.93142343,10.1402231,19.88279039,6.48282123,141.1974992,82.42447416,27.49455143,416.1131435,489.9485042,76.03279827,54.87800503,65.99382056,5.588825344,116.0239217,112.2085233,100.6045771,110.1711679,101.499946,74.7442155,108.7000684,50.02466832,73.84605204,17.76927042,334.9841961,275.4413774,113.6128438,38.52712671,70.90085814,483.397631,398.536016,
4mon_J20,743,7,20,4,'right',0.67,21,0.47001281,9.328092766,2.611865975,6.074106918,3.143780239,0.49767838,8.434278605,89.49856508,55.5612001,29.9649204,110.1640619,123.7095819,7.174878608,110.1640619,12.86269642,47.22193384,74.43991837,2.39440536,0.54649985,7.364296066,17.12626992,8.192954562,1.56878042,0.54210264,3.768587797,8.764157667,3.534830153,1.51962805,2.423594365,1.51999951,0.34878493,2.19114699,5.095690674,1.504029414,1.69563329,0.36373162,6.834304868,2.447118285,1.88577073,0.36978149,3.332041536,7.243568556,2.578445721,2.04773337,3.879768158,2.824796993,3.00614655,1.35265592,7.295444112,15.85966111,7.431056602,4.13860094,0.79913533,9.006768154,19.57993077,6.775955812,146.2248463,89.49856508,29.9649204,449.0911275,463.7954529,77.84629941,59.21674046,68.62705011,5.089806346,110.5489874,97.4141609,103.3281515,110.1640619,95.31708712,70.64807567,104.2561717,51.98775609,77.12563903,17.04636962,269.7266886,232.0305022,105.1916231,47.22193384,74.43991837,365.0940062,363.7188085,
4mon_J20,743,8,20,4,'right',0.67,21,0.50376784,5.954181594,2.143505374,5.640803616,2.075568387,0.32008374,6.229523921,89.55699382,56.18315139,29.41401691,111.3401983,123.1856555,7.451176283,111.3401983,14.89587999,43.42011133,74.31358164,2.23151803,0.63358664,6.451396698,16.97735973,6.984877212,1.19243836,0.66071697,3.208280547,8.442843544,3.220247665,1.18965458,2.137724023,1.13469076,0.46003026,1.927128053,5.071389612,2.417285285,1.24855549,0.18482053,6.289601173,2.763426671,1.0957467,0.36142135,2.316909336,7.020937382,1.9490248,0.9687117,2.055742894,2.816824074,1.62366412,1.45294261,5.196195187,15.74604602,10.03422338,2.83744972,0.76855404,6.702096196,20.30938241,8.46269277,140.0457531,89.55699382,29.41401691,463.0281959,508.8016296,79.96793256,62.97401752,69.39450515,5.030273271,97.15238689,83.65873241,101.2657501,111.3401983,124.3376619,81.02669334,103.5473753,51.37550898,72.34498834,17.18596564,292.6752098,275.3769893,104.6000464,43.42011133,74.31358164,452.4274156,423.0026234,
4mon_J20,743,9,20,4,'right',0.67,21,0.47330589,5.746301402,2.241057547,6.791083475,1.671900649,0.36186711,6.578473558,93.17406896,54.63868511,32.43644461,110.4121672,124.7715881,8.067182663,110.4121672,17.08093592,48.26878913,77.90173843,2.98219037,0.603966,6.463149744,19.58530225,9.779670479,1.20984042,0.55331847,3.197973952,9.690830157,5.028456386,0.93500448,3.286132644,0.77331674,0.34955168,1.571400279,4.761819027,2.578763456,0.55499441,0.23855949,4.28692474,2.219031244,0.72517275,0.4580431,2.147709509,5.506947458,1.697581252,1.0094604,2.565604688,2.421872645,2.23440331,1.46102357,6.273370425,16.08556519,9.640278733,3.56131631,0.82574582,8.214982101,21.06405667,9.463271342,140.4385737,93.17406896,32.43644461,463.3050862,558.2411001,78.72484189,60.38335779,70.14357031,4.804991448,127.0869676,104.1334108,100.9451927,110.4121672,125.4436256,73.4275169,105.5833725,53.51822757,75.6482126,15.6179722,311.7748392,245.9151355,119.6778958,48.26878913,77.90173843,460.7681316,411.0242346,
4mon_J20,743,10,20,4,'right',0.67,21,0.40114249,5.838128308,1.809819775,4.891404798,1.494380642,0.39666378,5.822948528,90.44690909,55.1812803,29.5201068,111.2651052,124.2027887,6.975402192,111.2651052,15.8238076,46.5949508,78.41365244,2.98186374,0.59485376,6.950950784,18.78635347,10.06224986,1.18811321,0.41491438,2.812283131,7.600765219,5.368430678,0.67955733,3.483971143,0.27294397,0.19944089,1.115476311,3.014800841,1.600148056,0.40896745,0.35120201,4.151057338,1.692102259,0.57341754,0.32261985,1.716572542,4.768257062,1.698436062,0.90984008,2.09626147,2.363908694,2.20263495,1.30078858,5.691164659,15.80879072,8.815811704,3.45926225,0.77816305,7.639623939,21.22117761,8.700914302,147.286334,90.44690909,29.5201068,548.0269983,547.4630964,81.90886008,61.79700739,70.3413155,5.152744368,134.8497393,102.0631625,103.9583727,111.2651052,121.9458039,75.7820952,109.7197484,53.28569266,76.53682154,17.01766358,328.1315041,250.8432741,110.9039817,46.5949508,78.41365244,462.5437179,411.1924571,
4mon_J20,747,1,20,4,'left',2,24,0.29541755,15.64000302,4.379200846,9.123335096,3.308044424,0.50139928,7.506756934,83.699994,48.94987529,19.02574563,46.41915857,50.32708263,3.352742223,46.41915857,30.71555903,43.25573402,95.91194711,4.45163155,0.50463507,11.40633971,23.76320774,14.8912435,3.31735372,0.84975913,7.450544087,15.52196685,12.59693937,2.58209848,5.565787092,2.62620258,0.38504851,4.275802363,8.907921589,5.720977693,1.18064037,0.78870154,7.876296248,3.819271225,1.13731904,0.60202264,3.553167558,8.459922757,3.506620871,1.0503436,3.152837912,3.176612805,1.87359756,1.06790155,5.444658432,12.96347246,7.593063724,3.75820565,0.52372146,8.988256255,21.40061013,10.94061897,131.8495307,83.699994,19.02574563,454.6016452,707.327993,111.5766042,46.02928804,78.45119454,15.8046501,314.5145021,282.4410706,40.23802588,46.41915857,95.31905609,81.71760513,80.71191094,33.10270067,46.40403855,13.10896343,201.5049353,182.4765185,141.8407934,43.25573402,95.91194711,563.4519124,463.2628354,
4mon_J20,747,2,20,4,'left',0,9,0.28060276,8.905371443,3.20593372,7.286212999,1.641793972,0.26086092,7.408889395,93.3262605,49.34645885,23.94868909,47.06174438,56.12364931,5.763000059,47.06174438,27.65017333,35.98497679,85.44134175,3.92945612,0.42493754,13.59362265,30.89459693,17.42395185,2.57163095,0.68088746,6.234627277,14.16960745,10.72693695,1.64253664,2.778439486,1.55696511,0.33723688,3.00903779,6.838722251,2.882801406,0.92720154,0.17431116,4.975133249,2.566551865,1.05465144,0.53188884,2.038301921,6.176672487,2.412591609,1.37587598,2.4449335,5.266979168,2.06849716,1.05498821,4.552269582,13.79475631,7.39879545,3.72174656,0.47040325,7.484629384,22.6806951,12.97027213,138.9641646,93.3262605,23.94868909,580.2027483,588.9060136,111.5766042,41.96737289,79.27582659,18.51710311,343.7332949,358.228768,40.08826745,47.06174438,77.55740455,78.3661372,72.0173111,40.13430787,49.106088,8.282706063,201.3413584,148.5936029,129.9066757,35.98497679,85.44134175,615.2344969,547.6334086,
4mon_J20,747,3,20,4,'left',1,9,0.52808827,8.151106947,3.178931709,10.25461842,2.53072233,0.51451195,6.677024441,93.13168461,71.75319511,11.95058245,48.04526117,70.24445223,9.262595815,48.04526117,19.43415889,37.07221217,76.84021013,3.01942134,0.90317567,11.24960197,36.2890386,32.54672797,2.01315666,0.75722006,3.940198165,12.71031666,9.774962845,0.97469711,10.25896024,0.83149886,0.53557944,2.534043529,8.174333965,7.150278709,1.36596718,0.61155915,7.668855546,4.013892078,1.27776009,0.57781327,3.500122872,10.60643295,9.137129033,1.34055913,2.203418066,8.30850227,2.46111906,1.14122837,5.004282654,15.16449289,9.780484851,3.65768432,0.61482096,9.953001639,30.16061103,13.32805,116.0273478,93.13168461,11.95058245,550.4841802,453.5596081,107.8592068,61.66315737,77.64709595,13.02389915,278.6735618,225.0454266,40.47511051,48.04526117,236.0461207,273.9652588,86.32700418,30.27628569,44.88518444,15.52067022,306.4401138,375.272854,108.700353,37.07221217,76.84021013,864.4849253,629.1702703,
4mon_J20,747,4,20,4,'left',,,0.41846406,12.78651528,3.963819736,12.38693667,2.451404248,0.4301132,10.35673262,88.29966456,65.75426399,14.31507256,63.56288365,71.05509497,4.266696359,63.56288365,17.74949834,66.43697306,84.93515202,3.94309616,0.81892703,13.38064255,41.81450796,38.07496074,2.73515725,0.70175063,4.593854095,14.35579405,10.34190761,1.77684211,11.41709006,1.65654373,0.52078164,3.401431561,10.62947363,10.94820525,1.94254625,0.40845108,8.75501517,3.757585917,1.89375526,0.37312556,3.228047559,11.52874128,4.731445077,1.89521002,2.899885133,9.211161002,2.60348844,1.12814874,4.711856975,16.82806063,8.807307934,3.74167243,0.46762999,6.899349594,24.64053426,14.95240217,129.2559041,88.29966456,14.31507256,754.3963619,794.6638756,99.61927853,53.94358722,73.3503465,15.32000951,349.4892563,290.4512516,55.86792397,63.56288365,265.4916497,197.5712289,98.40341677,55.80964309,68.40114592,12.47486352,393.567276,363.6500885,128.0411003,66.43697306,84.93515202,614.751501,536.7848734,
4mon_J20,747,5,20,4,'left',,,0.43944371,13.3274712,3.731691937,13.3274712,1.746607305,0.52214157,6.599854835,86.92168103,65.49027087,16.8077926,56.50735948,63.68442925,3.773527441,56.50735948,18.45349502,47.77054722,82.13886676,3.75389767,0.67891803,11.8526655,42.33094822,33.17818049,2.52772856,0.59470058,4.037818905,14.4207818,11.14231101,1.55826902,11.33640826,1.56405306,0.50477267,3.268145261,11.67194736,9.589503732,0.4722507,0.43531323,5.137080309,2.651035384,0.40234613,0.46333516,2.67127357,7.856686971,4.085273277,0.66346812,2.243950644,4.678334912,1.65561962,1.29827613,4.473657568,13.15781638,6.264101371,2.84954286,0.72661365,7.150436739,21.03069629,10.06430695,136.9878397,86.92168103,16.8077926,888.2266204,831.2450887,99.61927853,56.63065813,73.1401971,14.67210676,369.3637483,281.905778,49.92680771,56.50735948,204.6395459,154.9235078,98.31292088,42.11711604,61.99012615,17.34550346,366.4448744,294.8464256,114.6504714,47.77054722,82.13886676,451.275896,475.3307984,
4mon_J20,747,6,20,4,'left',,,0.33693886,7.670341462,2.761322926,8.367645231,1.775947101,0.62621295,8.339431195,78.40845764,61.657658,16.14220834,56.43687681,57.98140072,1.182404458,56.43687681,18.28791767,55.0263642,80.15928153,2.8076787,0.57828,10.86110402,32.91243641,21.05288128,1.77665567,0.6776183,3.686022528,11.16976524,5.085920968,0.95410156,5.598365946,0.78055286,0.41364133,2.542850295,7.705606955,4.686014922,0.30447817,0.36283564,6.577581855,2.874232443,0.30815315,0.44848848,1.893466725,7.012839724,3.830928145,0.71408582,2.251646423,3.860886384,1.43912554,1.14400489,3.607970949,13.36285537,8.621093156,2.53413415,0.6470232,6.271372367,23.22730506,10.88502532,121.6562346,78.40845764,16.14220834,491.184273,650.1982184,97.30312598,50.98430942,68.26258537,14.1271703,268.5580203,192.8566016,53.83972708,56.43687681,45.98093678,33.15717761,95.65179446,49.83581459,63.87065889,13.87340345,255.3936834,219.2129702,110.2378033,55.0263642,80.15928153,558.8737306,463.1389285,
4mon_J20,747,7,20,4,'left',,,0.36888635,5.871384546,2.289839973,7.386580558,2.756110195,0.68303007,9.144393603,80.05773924,61.44971442,13.64913172,54.49571939,61.4026339,4.713679967,54.49571939,27.5510479,50.54413819,81.86348631,2.76259994,0.56818125,10.36931513,33.44940366,31.953138,1.70903826,0.6095807,3.64872529,11.77008158,5.389295804,0.76143312,4.538218098,0.61269903,0.3924787,1.998997197,6.448378054,4.437474112,0.75443721,0.6148777,7.066949217,4.529496007,0.78960943,0.75434435,3.596570369,9.221975304,5.505051878,0.91817451,3.566313505,4.856151293,1.53843689,1.16368783,5.102281862,13.08277401,7.093815483,3.14155078,0.61164511,7.236360336,18.55477009,9.963804417,117.2850692,80.05773924,13.64913172,493.0312391,608.405449,98.97802844,52.07469349,72.9169,16.12471493,299.1936362,198.2475687,44.21485356,54.49571939,112.569554,130.9772986,93.24688894,43.05619294,57.12853349,12.58943639,279.3459427,271.8953498,146.0347104,50.54413819,81.86348631,627.1552948,518.0702596,
4mon_J20,747,8,20,4,'left',,,0.59553051,11.20825086,3.474557765,10.21928755,1.749385496,0.6242584,8.325801447,83.62623448,61.59535722,17.10685195,55.97450159,58.69929586,1.538761088,55.97450159,7.453126642,65.54216879,79.76725858,3.0813303,0.81682108,10.99825878,32.34781994,20.35513918,1.89710664,0.81746971,4.029817061,11.85240312,6.222967709,0.99119806,7.114777486,0.91025019,0.6280334,2.851514298,8.386806759,5.086735634,0.57135725,0.48580146,6.032363778,3.436605105,0.59728432,0.46990371,1.79307125,6.18300431,2.070251134,0.94377494,2.41448242,3.239891187,1.66425419,1.21324849,4.420917772,15.24454404,8.400184587,2.44916797,0.70702437,6.154177218,21.22130075,10.53114305,136.7295568,83.62623448,17.10685195,649.8826746,545.9254871,98.35976867,48.39274887,65.38589573,15.05971738,310.4637192,218.1543914,53.3901782,55.97450159,59.60908053,33.80797815,95.81798126,49.32235521,68.63000332,16.09156668,318.7798009,261.8011791,90.68823333,65.54216879,79.76725858,362.360624,357.7371894,
4mon_J20,747,9,20,4,'left',,,0.30016816,9.957178765,2.788010054,8.99358082,2.125242188,0.61566663,6.710614393,85.04264531,63.40605003,17.45294466,56.46844604,58.69929586,1.154640953,56.46844604,21.27687409,49.18728497,77.40282592,3.20528698,0.72634262,11.70385645,37.75437565,27.95118689,1.9905982,0.60244295,4.059277776,13.09444444,8.671884509,0.96970463,9.437686863,0.83959484,0.34458327,2.276407,7.343248388,7.31766959,0.47049045,0.66256166,5.903450523,4.264355429,0.45003628,0.5701381,2.208479948,6.134666524,3.415378769,0.61908412,2.415821181,3.614178253,1.41876578,1.28992539,4.172324639,11.58979066,5.763115516,2.79170131,0.69586394,5.885542432,16.34872898,7.491831424,128.2460766,85.04264531,17.45294466,662.8447843,641.3853644,105.068107,54.82857119,71.71780602,16.93266464,305.3864748,255.8745135,54.56436207,56.46844604,58.18356396,36.5709908,95.81798126,46.14679137,57.99207783,13.03464832,265.6365481,232.4828439,123.5140874,49.18728497,77.40282592,507.6780626,397.5805945,
4mon_J20,747,10,20,4,'left',,,0.42063541,10.67591463,3.843329268,8.937975041,3.061731356,0.64369548,10.40881699,86.62533319,55.83339954,21.63579855,53.75537223,57.32854224,2.486270312,53.75537223,18.66650354,53.94605936,75.94174153,3.35396194,0.634891,10.43552108,24.26865367,17.23914954,2.35254049,0.73460495,4.244336081,9.870549024,3.054775707,2.14126348,2.674645502,2.19160891,0.51199627,3.913408238,9.100949392,3.242863902,1.70512128,0.38970471,8.504809323,3.066848569,1.73430241,0.52910376,3.333218862,9.258941284,3.764133998,2.12602759,3.747174118,4.167913452,2.58779979,1.14349842,5.131538654,14.25427404,9.206811654,3.85197318,0.69502973,8.299267094,23.0535197,13.43412936,135.8392348,86.62533319,21.63579855,562.9996209,571.0420119,103.3211977,50.66755741,69.0439628,17.58672526,254.2611692,199.5572233,49.495697,53.75537223,58.72168088,40.88758314,78.06932101,48.74855676,59.03200165,9.527941015,173.693924,155.3226406,116.8474106,53.94605936,75.94174153,446.4458864,461.987921,
4mon_J20,747,1,20,4,'right',1.00,14,0.33376759,8.386364293,2.348182002,8.386364293,3.241187855,0.76500285,9.213496167,83.01625051,60.20502112,17.68360467,56.19400395,61.34090868,2.313271598,56.19400395,15.69551659,56.19206838,76.15632098,2.70509982,0.36316855,6.62997087,23.67846739,21.28089733,1.42976618,0.37402742,3.354294084,11.97962173,9.036204105,0.93309307,7.048854048,0.61510896,0.26335877,1.757405168,6.276447029,5.061378513,1.32665825,0.52252912,7.905336231,4.103591441,1.37588355,0.56092596,3.18219119,7.761441926,3.402963799,1.63425374,3.777533429,4.080612783,2.61391519,1.26845494,6.172136616,15.05399175,8.132470686,3.61855312,0.69811304,8.016362751,19.55210427,11.97467867,108.266093,83.01625051,17.68360467,369.9336872,398.6036401,62.96774944,48.64247785,57.38230359,3.876888863,143.8742842,137.2893109,53.55410998,56.19400395,71.65004822,63.65828929,95.58499915,43.73438002,62.96331458,15.33018099,267.2783503,253.7797441,115.2663152,56.19206838,76.15632098,420.9292823,385.0486201,
4mon_J20,747,2,20,4,'right',1.00,14,0.16868606,1.936767971,0.697236469,5.810303912,3.498875321,0.72460705,10.39273567,64.070786,56.47015484,4.836732364,53.36065585,60.11172082,2.606387805,53.36065585,23.19501829,36.90433754,58.942695,0.59740877,0.35958115,1.657651286,13.81376072,5.033891608,0.49475145,0.23049389,0.869458132,7.245484433,3.392185321,0.49521875,3.251738941,0.56049967,0.17605972,0.725806288,6.048385732,1.726468713,1.82695114,0.66133118,8.13691935,3.086252226,1.72769436,0.6840558,3.495531181,8.129142281,3.718716446,2.21034387,4.468876336,3.687977776,3.03105337,1.27959873,6.399888099,14.88346069,8.970855068,4.32998431,0.65085788,9.313826666,21.66006201,14.13752955,73.81050241,64.070786,4.836732364,222.8839185,161.9629763,62.34726876,50.99374238,56.07214074,3.90984834,164.2474108,79.88203712,49.60852972,53.36065585,75.51281617,53.19829411,92.85457835,37.6359532,54.45583688,15.92261807,270.192942,297.0735584,112.2207624,36.90433754,58.942695,482.1678504,519.0686299,
4mon_J20,747,3,20,4,'right',1.00,14,0.49004852,7.556713121,2.947118117,8.186439215,1.603339739,0.59014523,7.201124642,88.4161085,50.60706903,26.55459928,50.65740826,58.22733638,6.754708839,50.65740826,21.54212018,35.91241257,80.3522556,3.05958128,0.52109344,7.75987132,21.55519811,12.57508744,1.74404835,0.6061765,3.977477893,11.0485497,6.600947986,1.18298483,5.450882441,0.77153778,0.47540874,2.236604941,6.212791502,4.254896166,0.40594602,0.51197719,4.715705115,1.937732514,0.45814741,0.34239256,2.712559007,7.978114727,8.589203051,0.92579949,2.448382378,2.813511575,1.69357582,1.27033551,4.379572491,12.88109556,7.856378421,3.10996586,1.06007599,8.505127532,25.01508098,18.93198057,136.319727,88.4161085,26.55459928,499.0706694,538.8188935,72.3313768,46.33502812,55.17980661,5.681667232,157.3454632,128.6761441,37.06378055,50.65740826,177.1621694,267.6068734,90.83403073,33.95617854,53.39809169,17.15936918,287.5951329,270.4450566,119.2403404,35.91241257,80.3522556,594.19823,648.7733355,
4mon_J20,747,4,20,4,'right',1.00,14,0.39250019,8.284130559,2.568080473,7.782062041,2.411280092,0.65156161,11.07354398,88.9055737,51.10758361,21.39336892,54.26594366,64.58155173,4.11747765,54.26594366,20.52380077,43.84981613,69.10688525,3.54847169,0.6754989,9.529964425,28.87868008,21.14162281,2.14434481,0.54305575,3.773126058,11.43371533,8.754633404,1.48778248,6.569608617,1.08968115,0.36427224,1.997076739,6.051747695,4.833517615,1.87482429,0.57421875,8.611714614,4.384533195,1.81150586,0.62332023,2.882577512,10.29491969,5.094899705,1.94353318,3.100592315,5.752643927,2.79853005,1.19973022,4.922139762,17.57907058,12.13986997,3.77852035,0.80809601,7.515979329,26.84278332,14.68200601,134.4817768,88.9055737,21.39336892,497.27356,673.4346189,74.36875268,45.9910392,57.75334754,7.661790441,199.3935985,158.139213,48.64928165,54.26594366,167.659939,152.4600188,97.27411035,42.58241818,57.81100897,14.52976754,372.9476015,322.7109772,108.6623579,43.84981613,69.10688525,672.7486379,507.5152622,
4mon_J20,747,5,20,4,'right',1.00,14,0.44824052,9.306309377,2.605766626,8.405698792,2.320607048,0.62921959,9.145702032,86.13768714,56.9551164,19.32281098,54.44667509,58.14429636,3.206281447,54.44667509,20.87642866,38.89772766,82.36729617,3.75184726,0.46096762,9.327179481,30.08767574,23.57559329,2.48489952,0.50432654,3.743231778,12.07494122,10.10296486,1.9053049,8.491402521,1.79025984,0.35288871,2.225543024,7.179171044,6.424765945,1.46265769,0.534549,7.251897026,3.333321155,1.44739151,0.44878185,2.278629579,7.120717435,3.037599406,1.58081341,2.92662465,4.13754552,2.33677339,1.32278156,4.60602819,14.39383809,8.611384337,3.42497516,1.04086617,6.789317377,21.2166168,12.87704312,125.7553672,86.13768714,19.32281098,516.4195296,497.6435188,72.37575664,44.90737154,57.01628101,6.908080434,209.0919257,148.9704132,49.2026899,54.44667509,57.24789155,60.88652297,97.27411035,35.91060349,62.23850229,17.61976655,352.2890427,238.4364251,119.5946341,38.89772766,82.36729617,566.0562385,532.6639193,
4mon_J20,747,6,20,4,'right',1.00,14,0.32907504,5.18162962,1.865386663,6.217955544,2.230773305,0.68582553,10.00479012,84.89192213,58.2562519,19.23016675,52.52019372,54.38791482,1.19056292,52.52019372,12.18036343,46.68795427,69.8807438,2.32585191,0.49654916,6.12770753,20.42569177,11.44486045,0.96179628,0.67984252,2.669749153,8.899163844,6.485994056,0.54783821,4.744895334,0.48473549,0.53096389,1.668003713,5.560012375,3.754884211,0.76468801,0.54673088,6.971166578,2.388979432,0.63384747,0.45496464,2.11533084,6.610408875,2.234262829,1.21594,3.201532839,3.742019427,1.80321216,1.2649129,4.903574011,15.32366879,8.327096066,2.64679671,0.9083774,6.206345658,19.39483018,10.68717064,127.301441,84.89192213,19.23016675,531.6228467,457.1416063,67.25906329,46.66190881,55.59797615,5.785474704,181.9784997,114.5623042,49.56331693,52.52019372,39.02708882,41.33515293,92.58992594,40.57811472,62.47610945,15.06200793,305.882485,275.8464787,97.99020699,46.68795427,69.8807438,423.278954,439.0926318,
4mon_J20,747,7,20,4,'right',1.00,14,0.2837309,5.461060449,2.129813575,7.606477054,3.26925415,0.818797,11.70733285,73.44801085,42.16029266,23.96570525,47.75132168,54.82553841,6.012544347,47.75132168,10.96055839,36.42895327,53.80845008,2.7012825,0.44352474,7.125823367,25.44936917,15.74932242,1.50023269,0.68905674,3.069526234,10.96259369,7.159452165,1.05255127,5.168792515,0.80143595,0.53169608,1.88360899,6.727174966,3.786146325,1.00319505,0.66381311,10.54598113,4.043531259,0.87347103,0.69536769,3.519216226,11.35231041,5.029930893,1.31635094,3.629273184,5.348437857,1.90198111,1.30724956,4.913310424,15.84938846,10.20015426,2.54041386,1.00904352,5.813097755,18.75192824,10.31254847,124.722069,73.44801085,23.96570525,637.1077929,678.8631239,63.37292419,42.75513816,50.48877067,4.788753384,146.0543717,109.2827216,36.54868355,47.75132168,120.7671562,121.8472506,92.58992594,36.11031562,57.57839276,17.22256458,344.2976781,265.2298683,78.02354267,36.42895327,53.80845008,405.3057652,327.9172842,
4mon_J20,747,8,20,4,'right',1.00,14,0.55067068,8.886525086,2.754822777,7.870922219,2.133328743,0.74129647,10.10858291,70.83445498,48.65432004,19.54345188,48.00570483,55.32842147,3.976663781,48.00570483,12.40747839,52.1833602,67.06938242,2.71167898,0.50622346,8.325373975,23.78678279,15.54551781,1.45348072,0.77773733,3.85860331,11.02458089,7.53510798,0.89769173,5.30951786,0.77451849,0.65828746,2.659478356,7.598509588,4.61458489,0.9030335,0.56121933,6.274496304,2.893562642,0.78643466,0.52210307,3.108235292,9.141868507,5.295088443,1.38448954,3.436918189,4.310425455,2.08404827,1.27744938,4.975093746,14.63262866,9.950931987,2.91541385,0.79284196,6.440760947,18.94341455,12.6156301,109.1156542,70.83445498,19.54345188,379.9711252,392.4760099,63.59684554,44.13824519,51.81316374,5.502842351,135.7752664,108.9886159,40.72254465,48.00570483,185.3048307,154.8241971,90.13899121,40.65813777,58.82377226,12.83000102,306.4600797,290.392242,93.61592038,52.1833602,67.06938242,385.280409,400.6650041,
